reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
8fb2f888-e591-48e4-8a80-9bd2dbe3da77,Google Pixel,https://play-lh.googleusercontent.com/a-/ALV-UjWj9Dwx5ddsT7MJhCxXAii2nSvSWhidY2m69AQ_Z-JzJEDBQYM,the good apps,5,0,,2025-04-10 01:57:29,,,
4520e961-dda4-4b13-9b49-9c4f687cf4c2,Md Rifat Mahmud,https://play-lh.googleusercontent.com/a-/ALV-UjXjOleG99ZInLXeofDib8x2vyj75jCwSmaKH5-gXDS3xLTTNRKZ,Now it's really good and user-friendly,5,0,2.0.0,2025-04-09 17:42:02,The problem has been resolved. Please try again,2023-06-09 18:57:22,2.0.0
4b6c0731-b648-4c48-8d47-d424cf728eee,Alamin Pramink,https://play-lh.googleusercontent.com/a-/ALV-UjWlQbeYDDqjysCPeZ-T_IwoDuTCoh38PDANBJIxMeof1sbDjFw,good,5,0,2.0.8,2025-04-08 08:03:01,,,2.0.8
d7f42400-d4a0-4f8d-96e2-a9bc524e719b,Purnopama,https://play-lh.googleusercontent.com/a/ACg8ocL8rnn0Y1se34cgTscdJccK_Hhg0SQLn8lHKhYO_w7-wcCT_g=mo,"I have been tryings to sign up, but don't know why it's not working. In the first few attempts, after giving input and otp it said wait and after a long time said response timeout. Then after 2-3 attempts when I gave otp, it said user photo is not right, but it was me and my love photo as instructed. Please fix this issue, I'm not being able to sign up",1,0,2.0.8,2025-04-07 18:31:08,,,2.0.8
607945b5-7be7-4241-8bc0-3c2708ba7ff4,MD KHALED MAHMUD,https://play-lh.googleusercontent.com/a/ACg8ocKue9bBh9eTD6BtdwxvKKmib6G63GQNWaRCXRbMM4My_93SCA=mo,বিদেশ থেকে টাকা পাঠালে তোমরা এড করতে এতো লেট করলে দুইদিন পরে কাস্টমার খুঁজে পাইবা না,1,0,,2025-04-06 11:32:15,,,
9ff22d27-55d6-463d-88b4-b22a1a2d3459,Md. Alauddin,https://play-lh.googleusercontent.com/a-/ALV-UjVBDCDuXxWMKkJQFUhV4tCw-yM6ZE1gKnbtfdZvX0Q5t15u7gbl,Very useful,5,0,2.0.8,2025-04-06 08:54:44,,,2.0.8
281de228-b58a-4179-ac72-d117afd4ec74,Md Rohsin Al Razi,https://play-lh.googleusercontent.com/a-/ALV-UjUvfS3A5I90XsdtJS3DONtdmNpzANoZmEgs42OXSZjgSF66ItNc,Password reset not working,1,0,2.0.8,2025-04-06 05:11:27,,,2.0.8
1fe2b601-d468-481c-bbcf-87060351e4ba,MD. SAIFUL Boksi,https://play-lh.googleusercontent.com/a-/ALV-UjUC0crMPN0jOWPfqiCI7_ZW0fEsHjnbzRK0m2wJMeNgWI8oLcE,ভালো,5,0,2.0.8,2025-04-04 03:27:22,,,2.0.8
dc1bb306-9f01-499c-9af6-ded194e247f7,Md Mosarof,https://play-lh.googleusercontent.com/a-/ALV-UjVv6pJ5YJv78BhErtS__B1v9XNzoh5hqrmHukIGOupogq8yjAt3,nice,5,0,2.0.8,2025-04-03 13:49:34,,,2.0.8
c5388527-99f5-4d2a-8895-710cbc11183f,foreveR Student,https://play-lh.googleusercontent.com/a-/ALV-UjWwNq3Rwzlos8gZh2E-pswnAtfQClmBMyBnmyv09D7vU3OaaP4,বাংলাদেশের সবথেকে বাজে ব্যাংক....,1,0,2.0.8,2025-03-28 12:09:24,,,2.0.8
c58bcbb5-8e23-4a95-bc22-3bbe6968697d,GK Sumon,https://play-lh.googleusercontent.com/a-/ALV-UjWLv_2LR4qtEX3aR6h3ntx-Y3ZL5qUUPMox8Yv_BgJLBonKY8Ol,1 day 2 transaction it's really fun,1,0,2.0.8,2025-03-27 11:56:38,,,2.0.8
98157f91-ce72-41db-9962-950d55fb715a,Kartick Chandra,https://play-lh.googleusercontent.com/a-/ALV-UjXAdVuNKWyw_r9EWr4PnjwhC765Ou3GbiAodTKjlWQN1w9qKmk,okay,2,0,2.0.8,2025-03-24 04:22:26,,,2.0.8
54d87cd1-949e-4613-a707-67dfb2e4f7e9,Jahangir Alam,https://play-lh.googleusercontent.com/a-/ALV-UjWeZMEBtZBvBRwmt_zfp4jVyg-mDI6qPW1AX0qG69_VgNg2hgaC,পাসওয়ার্ড পরিবর্তন সহজে করতে পারে না। লোডিং থেকে থাকে,3,0,2.0.8,2025-03-23 11:10:19,,,2.0.8
baa60e77-b2dd-45b2-9c64-b25152d106d5,Nahid Munshi,https://play-lh.googleusercontent.com/a/ACg8ocLqJdPLFCmY5JWgOLY8siH_470IrUzLg_DQp62zTua0cgdVYg=mo,nice app,5,0,,2025-03-23 04:46:01,,,
