reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
d1308d80-ad02-40e4-ae05-efade6a4c3dc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,faltu app mobile reset dea AJ 1 sapta dore ghurtase app e login kora jai nh,1,0,3.15.0,2025-04-09 08:35:06,,,3.15.0
599eb84d-ed05-4e9d-bdaa-2a1183d4d9d8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,not good not bad,5,0,3.15.0,2025-04-09 03:08:43,,,3.15.0
dd839bed-81f2-43ec-b38b-cc2e41d092f4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,nice,5,0,3.15.0,2025-04-06 03:26:31,,,3.15.0
dabe3886-9e7a-46fb-9689-3edba0c60d32,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,really helpful app nice working,4,0,3.15.0,2025-04-02 19:45:17,,,3.15.0
cc8c4c37-29b6-498b-948e-1016153960f3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,5,0,3.15.0,2025-04-02 08:17:00,,,3.15.0
cb90de99-aedf-4a90-96eb-a0b3aa4051f4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,nise,5,0,3.15.0,2025-03-27 18:04:40,,,3.15.0
58a6fe71-2bde-4bed-bf38-1e763a86b902,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,5,0,,2025-03-27 17:46:04,,,
132033db-06f4-4913-bd25-e5aed3386b62,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good.. job...,3,0,3.15.0,2025-03-27 07:57:25,,,3.15.0
1049b9ea-8bb1-409f-9cd0-3417986ecfa5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,please add finger print log in. this app is very good internet banking app,5,9,3.15.0,2025-03-27 07:04:27,,,3.15.0
3b193811-581e-4df1-9cdb-c7dfc6896a79,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Very bad service,1,0,,2025-03-25 07:55:02,,,
5b8ff0e8-a859-445b-b727-7a4ceaea7479,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Why are you not fixing the app? It doesn't load. It's been happening for a long time. Please fix this quickly.,1,5,3.15.0,2025-03-24 07:13:25,,,3.15.0
6922f6b3-9e66-4289-ab56-ad56e84ba34f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,fix your app it's the worst app i ever used i have to verify myself every time I want to log in and it's unnecessarily frustrating and i have to verify to change the device every time I try to log in. it's been 5 months i can't log in because of this unnecessary change device thing. every time i try to log in it's say new device and when i have to click change device it's say can't change device at this moment if this a condition of a govt bank's app no wonder why Bangladesh is falling back,1,0,3.10.11,2025-03-24 02:39:45,,,3.10.11
