reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
89474e1f-9b6c-450b-9448-8bf9da7b1840,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,amazing app,5,0,,2025-04-10 05:11:28,,,
4e48d792-0ad8-4c31-af21-2b5c6f85b519,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,💫,5,0,,2025-04-09 13:50:08,,,
5d68d6eb-dcb9-4774-a3c7-b9d797d6e9a9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good App for banking but not enough. App need more updates and strong security.,4,0,2.4.8.14,2025-04-09 11:09:09,,,2.4.8.14
07197ed8-1bf2-4343-ad94-038acf5d2182,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sonali e-wallet Team, Security could be strengthened if the fingerprint password feature is integrated into apps.",3,0,2.4.8.14,2025-04-08 11:42:26,,,2.4.8.14
33055658-6586-4fac-80ee-c0c1d8283d65,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,my account app login,5,0,2.4.8.14,2025-04-06 23:17:20,,,2.4.8.14
ed077582-e009-4d41-9c20-cb36b63b0649,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,excellent apps in banking activities.,5,0,2.4.8.14,2025-04-06 05:18:40,,,2.4.8.14
05d08109-2c5a-4c10-b282-a81adeb52cd1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,3,0,,2025-04-06 05:13:28,,,
5408da66-d5e1-426c-87b4-4786bf1ad81b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Need mfs fund transfer( bkash, nagad,rocket). Card pin change, card block and unblock also needed.",3,1,2.4.8.14,2025-04-04 11:26:43,,,2.4.8.14
9d50cb71-efdf-4dde-b68f-c8f7d14d86d4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very helpful app for account holder..,5,1,2.4.8.14,2025-04-03 23:07:45,,,2.4.8.14
43dd05d9-b188-41cb-bc6d-908dd39c750d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,please support my Android version,5,0,2.4.8.14,2025-04-03 20:31:50,,,2.4.8.14
