reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
d2c34a18-2c84-4378-b54e-808b7ae5b194,MOHAMMAD HUMAYON KOBIR,https://play-lh.googleusercontent.com/a-/ALV-UjUYJtY2levYiqucvF1RLNslv_IMS6vbFHZ7ycF-0XobW8OF7qOf,super,5,0,1.0.6,2025-04-08 21:17:27,,,1.0.6
306d6544-1fb7-4f31-83e8-02e682a029e0,Askar Khan Amon,https://play-lh.googleusercontent.com/a-/ALV-UjVejUOspokdAZxHoK7QesRnoWLJ8qwrpNPko6VnV-L6cZNEMBlw,Should be add more features Like 1.Dps Account details. 2.Open Dps/Fdr Account from apps. 3.Rtgs etc,3,0,1.0.6,2025-04-08 04:13:06,,,1.0.6
ed08bee9-963c-4630-b8de-2a20fb53a16e,Alone Monarch,https://play-lh.googleusercontent.com/a-/ALV-UjVn3K3ZTDl3ABhRdI1McS090sxZnzS9JARK3v8kABcmteCp6dXm,"প্রত্যেকবার এ্যাপে ঢুকতে ইউজারনেম দাও, পাসওয়ার্ড দাও! এটা একটু বিতিকিচ্ছিরি লাগতেছে। Beneficiary যোগ করতে গেলে সব তথ্য আসেনা। উদাহরন- ইসলামী ব্যাংকের তথ্য যোগ করতে গেলে অনেক তথ্যই নাই, অনেক ব্রাঞ্চের তথ্যই নাই এ্যাপে! আপাতত এইটুকু সমাধান করেন!",2,0,1.0.6,2025-04-07 19:37:41,,,1.0.6
8400bdc2-4ee5-4f57-b921-bc5da596378c,ISMAIL DXB,https://play-lh.googleusercontent.com/a-/ALV-UjUyGiV0oyQSaOQE7U85VD8nJFhKLsd-zpWC8uNjhjn_J7hdQfLL,best....,5,0,1.0.6,2025-03-27 18:20:01,,,1.0.6
adc078ca-0bdb-47f9-b9af-04e3b16dbf46,Jovanni Emiliano,https://play-lh.googleusercontent.com/a-/ALV-UjVGdp8BJmTZ8b-A_Pkz0Btfasab4QFmAw_TVdg7SVRat9M4d8fq,nice,5,0,1.0.6,2025-03-23 02:51:29,,,1.0.6
eec8e2bd-7b09-4fc3-987e-3e43b1926fcd,naim lol,https://play-lh.googleusercontent.com/a-/ALV-UjUrgJmyHTsVKoa-NnWVnqsVDmpZQ0th3WNZsNBlhdoCWLGG3JLj,আরো অনেক ফিচার অ্যাড করা দরকার যেমন ডিপিএস ব্যালেন্স নতুন করে ডিপিএস খোলা বিপিএস ভাঙ্গানো আরো অন্যান্য ফিচার,2,0,1.0.6,2025-03-18 03:49:16,,,1.0.6
f9d3ea44-d05a-4145-9de1-56ef228e540d,Arfin Milon,https://play-lh.googleusercontent.com/a-/ALV-UjXoqpul0R_1CpRAymzdgp2c_mI9GpFhiTAIZ-ZxW827X6djXa8,Very good,5,0,,2025-03-09 15:45:15,,,
207c2631-1462-4a1f-9d8b-bb06e23fbb71,Shikder Miraz,https://play-lh.googleusercontent.com/a-/ALV-UjVHJcez4N3QtPtbk11rKR2R4fXv-n3A88MtAm099ZrgywRNqYW0_g,excellent,5,0,,2025-03-06 10:37:12,,,
61273be4-5214-4ea5-9da6-22a6a91f90c2,Munna Sarker,https://play-lh.googleusercontent.com/a-/ALV-UjVXRodmmz9mW9NmHTzryVSv0uBHBgE4u7o1ea7tgOD307pKiVqO,Please re-arrange the app as if we can make payment or bill through QR code using investment card & add the feature to show all deposit & investment accounts in aiser.,3,0,1.0.5,2025-02-22 02:36:41,,,1.0.5
98cf0741-4772-4e0d-b0b5-1764adbe553d,Jabed Hosen Rana,https://play-lh.googleusercontent.com/a/ACg8ocIDDxqsYvjrA-Z1vzeeS-CZiLrRXpwFZSSCR9_3qUhVEpHZ2g=mo,Nice 👍👍👍👍👍,5,0,1.0.5,2025-02-11 10:18:14,,,1.0.5
9d4ece63-cb81-4818-b41f-6c6a005ca659,Jibon Ahmed,https://play-lh.googleusercontent.com/a-/ALV-UjXOwI-wGAxw5S6UJf82DS2ZYrEghQ-YxyGPSE5SOkkHVCkEvybs,Good app,5,0,1.0.5,2025-01-09 06:35:12,,,1.0.5
79a8fe3e-b5f3-408d-a611-013ef45c8deb,Anisur Rahman,https://play-lh.googleusercontent.com/a-/ALV-UjW9SUuWcbQJEifKGa_JYgPMqXpeZkPblx9mAzy42JF2Zhh26uA7fw,Easy & userfriendly interface,5,0,1.0.5,2024-12-02 14:50:58,,,1.0.5
1b076685-f4f5-4ad6-87b1-939711012d93,Proloy Saha,https://play-lh.googleusercontent.com/a-/ALV-UjW22_byeFxHkVx0GHt39vntFgOLcPlDs0Oyc1_LlqNhIIlWCbKu,Aro smooth korte hobe..and RTGS add korte hobe.,3,0,1.0.5,2024-11-27 09:04:37,,,1.0.5
96d85b93-232b-4a2e-b5f6-0a863557f1bb,Faruk Omar,https://play-lh.googleusercontent.com/a-/ALV-UjW5pMjGtu6aupkFgGxIgCgHweAD0Ly9qTqRgyEAduJcTZ2ppqm8,Trancefer to much slow,1,0,1.0.5,2024-11-26 18:06:29,,,1.0.5
760bb816-d2c4-41af-93b9-32ca4f471383,Dream Cox,https://play-lh.googleusercontent.com/a-/ALV-UjVLQiTYclnggta5Zo1jXy6Sd9KIFSctxPTArEgFLHzLBoCJEEJ5,Excellent,5,0,1.0.5,2024-11-20 15:39:54,,,1.0.5
3859d316-ada4-49e2-a008-e6729154bfaf,Sharuk Sayif,https://play-lh.googleusercontent.com/a-/ALV-UjUCG8iQr1T-QuO8xV_kv0JNu822M1zsA8IaWX3kMHrra_zwb_9F,great Experience app,5,0,1.0.5,2024-11-09 09:46:13,,,1.0.5
73212e25-ee6f-4f8f-8395-b7ea0932e2c2,Aromatic Company,https://play-lh.googleusercontent.com/a-/ALV-UjWg4UnY7cxulnCtQF1sA9isdC0ajFHR1dYDGpLCHW9jS37b5gg,Good,5,0,,2024-11-03 14:36:07,,,
3bae3302-198f-4c80-8215-8b07f45fb99c,GameBox,https://play-lh.googleusercontent.com/a-/ALV-UjX9muuf-UDgbx01YrLd6RGWbMXzNS3QVHooki63_TTAPxVY1Jg,worst bank in the country,1,0,,2024-11-03 11:36:02,,,
f33621d0-69ba-49a3-a048-f06338101905,Shuk Chand Mondal,https://play-lh.googleusercontent.com/a-/ALV-UjVKY34SHNQWo7XjdlTm7WSC62D0S7eNGTv9P_z3lRA860xQgp9weA,অ্যাপ এর ইন্টেরিয়ার দেখতে ভালো। বেশ স্মুথলি কাজ করে সব অপশন গুলো। কিন্তু অ্যাপ থেকে এমএনপি করা ফোন নাম্বারে রিচার্জ করা যায় না। কারণ অপারেটর সিলেক্ট করার কোন অপশন নেই। অ্যাপ থেকে ডিপিএস এবং এফডিআর ওপেন এবং ইনক্যাশ করতে পারা উচিত যেটা আপনাদের অ্যাপ এ নেই। আর একটা খারাপ দিক হলো আপনারা ইন্টারনেট ব্যাংকিং এর জন্য বার্ষিক ৩৪৫/- টাকা চার্জ নেন যা অন্যান্য ভালো কোন ব্যাংক নেয় না।,1,0,1.0.5,2024-11-01 15:40:57,,,1.0.5
dfad29f9-c90b-4c34-86a2-f1c39e446f82,Shakil Sami,https://play-lh.googleusercontent.com/a-/ALV-UjVWXzlFMllXEiUOg8WA08fNGjUtbP4mHcmK_VBvgr-7XnU3DVDF6A,The bank employee told me there is a service charge to use the banking app ? Mobile app should be free of cost.,2,0,,2024-10-27 10:16:51,,,
0ce9961a-807b-45e3-a01e-3d3f76c6bc12,Mohibul Azad,https://play-lh.googleusercontent.com/a-/ALV-UjXZE_2NYEf75A-5dCzNQ4DMLPzzF6GrpWwPUzS7XH7Yxlb5wiU,That's great 👍,5,0,1.0.5,2024-10-19 09:00:52,,,1.0.5
326653a9-a0bf-4c88-8f0d-80ce7abc59d6,Aabirs Cover,https://play-lh.googleusercontent.com/a-/ALV-UjUvXEsYmNd87IrFsNt2BhXPqeX86H-sHC7Ww9HYrOJfM2h0v2U,Ewallet For exim bank was the Worst app i have ever used. But this is actually i was want❤️💥 Boom!,5,1,1.0.5,2024-10-11 18:24:04,,,1.0.5
96c42c31-a446-4e4b-8111-3103ccc0156c,MD ROBIUL HOSSAIN,https://play-lh.googleusercontent.com/a-/ALV-UjWzai45f546p_o0o2vHG5CAFPVsA_nfZR7UkiEJ4HyATHymdN8e,My experience nice,5,0,1.0.5,2024-10-06 10:25:57,,,1.0.5
99aa4e12-2d97-40b2-945e-46f173e836a8,md Saiful islam 2019,https://play-lh.googleusercontent.com/a-/ALV-UjWYRZ8GTvH1K0RtQw8pWitH9bHAsIVg1-1OLSEk-Jo0As3Ac5s,Good,5,0,1.0.5,2024-10-06 10:09:06,,,1.0.5
eda94c8d-2199-44fd-a9be-d8c38e071f91,Musabbir Hassan,https://play-lh.googleusercontent.com/a-/ALV-UjWSLpeJQVLU-IYvyRaJlpmOTz03EgEt80BD07UKJoSV2Ho3gOY,"Faltu app, eto taka bank er, ekta decent banaite pare na",1,0,1.0.5,2024-10-06 10:03:43,,,1.0.5
