reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
c54443b1-a61a-40cb-8b3a-6a9c703dea73,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,5,0,1.9.9,2025-04-10 03:13:45,,,1.9.9
8a3e782c-742e-4d68-a789-4e6a02a2bd41,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"users friendly apps👍 Bangladesh er jnne made kora apps ti, Bangla vasa to sndr in Front ei dewa ace👍 tobe, bangla front e using time e automatically log out hoi...(& nxt opening time e abr english e log in hoi)",4,0,1.9.9,2025-04-10 02:09:29,,,1.9.9
117c232a-7e86-43e1-8ebc-53db68e2081e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,প্রত্যাশা সবসময়,5,0,1.9.9,2025-04-09 14:10:06,,,1.9.9
c3c6d191-0171-45bf-a4a4-f41359433632,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good.,5,0,1.9.9,2025-04-09 10:03:49,,,1.9.9
8f2022ed-4eca-4fdd-abde-5aac2a2e985e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,আপনাদের অ্যাপ লোডিংয়ে সময় নেয় এবং ইন্টারফেস ডিজাইন খুব একটা ভালো না আর সব কিছুই অগোছালো ভাব ডিজাইন পরিবর্তন করা প্রয়োজন যাতে সব ফিচার গোছালোভাবে হাতের কাছেই পাওয়া যায়,2,0,,2025-04-09 09:02:02,,,
079dbee3-80a9-43de-9abd-be9baa8c1dc2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,nice,5,0,1.9.9,2025-04-09 02:54:31,,,1.9.9
7d4909d9-7450-4f7e-9e88-d50b817799b0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,any time name change my account close region cox's branch parous good news,5,0,,2025-04-09 02:19:32,,,
a6afe5d4-3b42-402f-b308-cbd4aa7efdf5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Easy to use and vsey useful,5,0,,2025-04-07 18:22:45,,,
b3f59af0-9121-4af0-8933-6205b91189c8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,5,0,1.4.6,2025-04-07 15:34:01,,,1.4.6
dc8ca5fd-afce-4d73-afff-e4220d4b07f9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,5,0,1.9.9,2025-04-07 14:47:44,,,1.9.9
